customer_id,age,gender,city_tier,join_date,segment,price_sensitivity_score,loyalty_tier,preferred_channel,discount_affinity_label
CUST02745,18,Male,Tier 1,2023-05-24,Regular,6.71,Silver,Website,At-Risk
CUST02746,19,Female,Tier 3,2021-03-17,Budget,10.0,Silver,App,Addicted
CUST02747,23,Male,Tier 1,2022-04-08,Budget,9.76,Bronze,App,Addicted
CUST02748,53,Other,Tier 2,2021-06-26,Budget,9.31,Bronze,App,Addicted
CUST02749,51,Female,Tier 2,2023-01-01,Regular,1.82,Silver,Website,Healthy
CUST02750,38,Male,Tier 3,2022-04-01,Budget,9.44,Bronze,App,Addicted
CUST02751,35,Female,Tier 2,2021-03-31,Regular,3.03,Silver,App,Healthy
CUST02752,25,Male,Tier 3,2023-04-10,Budget,10.0,Bronze,Website,Addicted
CUST02753,18,Other,Tier 2,2022-11-30,Budget,9.04,Gold,Website,Addicted
CUST02754,25,Female,Tier 3,2023-05-16,Budget,10.0,Bronze,App,Addicted
CUST02755,40,Female,Tier 2,2021-11-24,Regular,4.82,Silver,Website,Healthy
CUST02756,18,Female,Tier 2,2022-11-15,Regular,4.23,Silver,Website,Healthy
CUST02757,31,Female,Tier 2,2021-12-22,Regular,4.24,Silver,App,Healthy
CUST02758,30,Female,Tier 2,2022-12-28,Regular,6.62,Silver,Website,At-Risk
CUST02759,51,Female,Tier 1,2021-03-08,Budget,8.95,Bronze,In-Store,Addicted
CUST02760,32,Male,Tier 3,2022-07-18,Budget,7.91,Bronze,Website,Addicted
CUST02761,40,Female,Tier 1,2022-07-10,Premium,3.54,Silver,Website,Healthy
CUST02762,28,Female,Tier 2,2021-10-25,Regular,6.58,Bronze,Website,At-Risk
CUST02763,32,Male,Tier 2,2021-11-04,Regular,1.03,Silver,Website,Healthy
CUST02764,45,Female,Tier 3,2023-05-22,Budget,7.45,Silver,App,At-Risk
CUST02765,43,Other,Tier 1,2021-06-11,Budget,9.15,Silver,App,Addicted
CUST02766,52,Female,Tier 1,2022-12-30,Premium,2.8,Gold,Website,Healthy
CUST02767,26,Female,Tier 2,2022-12-28,Budget,7.93,Bronze,Website,Addicted
CUST02768,44,Female,Tier 1,2022-12-19,Budget,8.03,Bronze,App,Addicted
CUST02769,26,Female,Tier 1,2022-10-16,Regular,4.05,Bronze,Website,Healthy
CUST02770,18,Female,Tier 1,2021-06-28,Budget,10.0,Silver,In-Store,Addicted
CUST02771,20,Female,Tier 1,2023-03-24,Regular,4.92,Gold,App,Healthy
CUST02772,42,Other,Tier 3,2022-01-06,Regular,5.73,Silver,App,At-Risk
CUST02773,46,Female,Tier 1,2022-06-05,Regular,5.51,Silver,Website,At-Risk
CUST02774,44,Female,Tier 2,2021-08-18,Budget,8.01,Silver,In-Store,Addicted
CUST02775,38,Female,Tier 2,2021-05-05,Budget,9.84,Bronze,App,Addicted
CUST02776,39,Male,Tier 3,2021-07-25,Budget,8.84,Bronze,Website,Addicted
CUST02777,43,Male,Tier 1,2023-03-23,Regular,5.41,Gold,App,At-Risk
CUST02778,48,Male,Tier 2,2021-05-23,Regular,2.46,Silver,In-Store,Healthy
CUST02779,18,Male,Tier 2,2021-08-31,Budget,7.65,Bronze,App,Addicted
CUST02780,43,Male,Tier 3,2023-03-21,Regular,5.84,Gold,App,At-Risk
CUST02781,29,Female,Tier 1,2022-05-21,Regular,6.33,Silver,App,At-Risk
CUST02782,36,Female,Tier 3,2021-01-27,Budget,7.31,Bronze,App,At-Risk
CUST02783,30,Male,Tier 1,2022-01-05,Regular,5.61,Silver,In-Store,At-Risk
CUST02784,32,Male,Tier 1,2022-07-22,Regular,5.87,Gold,Website,At-Risk
CUST02785,33,Male,Tier 1,2022-08-10,Regular,4.49,Gold,Website,Healthy
CUST02786,41,Male,Tier 1,2022-01-13,Regular,5.18,Silver,App,At-Risk
CUST02787,26,Male,Tier 2,2022-04-24,Regular,5.5,Silver,App,At-Risk
CUST02788,48,Female,Tier 3,2023-04-03,Budget,8.71,Silver,In-Store,Addicted
CUST02789,25,Female,Tier 3,2022-07-19,Regular,6.21,Silver,In-Store,At-Risk
CUST02790,40,Female,Tier 3,2021-05-13,Budget,10.0,Gold,App,Addicted
CUST02791,36,Female,Tier 2,2022-09-19,Regular,6.44,Silver,App,At-Risk
CUST02792,18,Female,Tier 1,2023-06-25,Budget,10.0,Silver,Website,Addicted
CUST02793,58,Male,Tier 1,2021-03-30,Budget,8.67,Silver,App,Addicted
CUST02794,35,Female,Tier 2,2021-03-09,Budget,7.03,Bronze,Website,At-Risk
CUST02795,34,Female,Tier 2,2021-11-13,Regular,6.36,Silver,App,At-Risk
CUST02796,44,Female,Tier 2,2022-02-12,Budget,7.5,Bronze,Website,Addicted
CUST02797,20,Female,Tier 2,2023-01-05,Budget,10.0,Bronze,App,Addicted
CUST02798,54,Female,Tier 3,2023-01-07,Budget,10.0,Bronze,Website,Addicted
CUST02799,36,Female,Tier 2,2022-05-06,Budget,7.43,Bronze,In-Store,At-Risk
CUST02800,35,Male,Tier 2,2022-06-23,Regular,4.7,Gold,Website,Healthy
CUST02801,33,Other,Tier 2,2022-02-25,Regular,2.39,Silver,Website,Healthy
CUST02802,38,Female,Tier 2,2023-02-27,Regular,5.98,Gold,Website,At-Risk
CUST02803,43,Other,Tier 3,2022-02-24,Budget,9.53,Bronze,Website,Addicted
CUST02804,38,Male,Tier 1,2023-04-24,Regular,5.13,Bronze,App,At-Risk
CUST02805,36,Female,Tier 2,2022-08-12,Regular,4.32,Gold,App,Healthy
CUST02806,32,Male,Tier 1,2021-03-17,Regular,6.87,Silver,Website,At-Risk
CUST02807,45,Female,Tier 1,2021-05-09,Premium,2.43,Silver,App,Healthy
CUST02808,27,Male,Tier 1,2021-11-21,Budget,9.55,Bronze,Website,Addicted
CUST02809,35,Male,Tier 1,2022-10-20,Regular,4.52,Gold,App,Healthy
CUST02810,22,Female,Tier 2,2021-03-17,Regular,2.41,Silver,App,Healthy
CUST02811,24,Male,Tier 2,2022-04-06,Budget,7.08,Bronze,App,At-Risk
CUST02812,52,Female,Tier 2,2022-04-23,Budget,9.54,Bronze,Website,Addicted
CUST02813,44,Female,Tier 2,2022-11-28,Budget,8.87,Bronze,Website,Addicted
CUST02814,59,Male,Tier 2,2022-06-14,Regular,5.1,Silver,App,At-Risk
CUST02815,50,Male,Tier 1,2021-12-19,Regular,5.7,Silver,In-Store,At-Risk
CUST02816,34,Male,Tier 3,2021-05-12,Regular,3.21,Bronze,In-Store,Healthy
CUST02817,22,Female,Tier 2,2023-06-19,Budget,9.52,Silver,App,Addicted
CUST02818,25,Female,Tier 3,2023-04-29,Regular,4.23,Bronze,App,Healthy
CUST02819,24,Female,Tier 2,2023-03-10,Regular,6.76,Silver,App,At-Risk
CUST02820,39,Female,Tier 2,2022-07-19,Budget,7.41,Silver,Website,At-Risk
CUST02821,28,Female,Tier 2,2022-10-18,Regular,4.53,Silver,Website,Healthy
CUST02822,38,Male,Tier 1,2022-08-25,Regular,6.32,Bronze,In-Store,At-Risk
CUST02823,46,Male,Tier 1,2021-07-06,Premium,3.59,Bronze,App,Healthy
CUST02824,43,Female,Tier 2,2023-02-26,Regular,2.12,Bronze,In-Store,Healthy
CUST02825,31,Other,Tier 2,2021-05-13,Budget,7.97,Bronze,Website,Addicted
CUST02826,37,Male,Tier 1,2022-03-20,Budget,8.92,Silver,Website,Addicted
CUST02827,36,Male,Tier 1,2022-05-30,Regular,4.16,Silver,App,Healthy
CUST02828,48,Male,Tier 2,2023-06-09,Budget,9.1,Silver,Website,Addicted
CUST02829,37,Female,Tier 1,2021-02-26,Premium,2.3,Silver,Website,Healthy
CUST02830,36,Female,Tier 2,2023-05-02,Regular,2.62,Silver,App,Healthy
CUST02831,28,Male,Tier 2,2021-05-08,Regular,4.73,Silver,Website,Healthy
CUST02832,58,Other,Tier 3,2022-06-15,Regular,5.69,Gold,App,At-Risk
CUST02833,31,Male,Tier 2,2021-06-06,Regular,3.65,Silver,App,Healthy
CUST02834,24,Male,Tier 2,2021-11-08,Budget,8.52,Bronze,App,Addicted
CUST02835,48,Male,Tier 2,2021-06-18,Regular,6.36,Gold,App,At-Risk
CUST02836,41,Female,Tier 3,2021-06-15,Regular,6.11,Bronze,Website,At-Risk
CUST02837,24,Male,Tier 3,2021-11-27,Budget,9.96,Bronze,App,Addicted
CUST02838,27,Male,Tier 2,2022-12-28,Regular,2.7,Silver,App,Healthy
CUST02839,25,Male,Tier 1,2021-08-19,Budget,7.68,Silver,In-Store,Addicted
CUST02840,23,Female,Tier 2,2021-12-21,Regular,5.53,Bronze,App,At-Risk
CUST02841,60,Female,Tier 2,2022-06-16,Budget,7.95,Bronze,App,Addicted
CUST02842,22,Male,Tier 1,2021-10-18,Budget,10.0,Bronze,Website,Addicted
CUST02843,23,Male,Tier 3,2023-05-17,Regular,4.96,Gold,Website,Healthy
CUST02844,24,Female,Tier 1,2021-03-22,Regular,6.24,Silver,App,At-Risk
CUST02845,28,Female,Tier 2,2021-09-14,Regular,5.88,Gold,App,At-Risk
CUST02846,43,Male,Tier 1,2021-07-21,Regular,4.22,Silver,App,Healthy
CUST02847,34,Male,Tier 2,2022-10-13,Regular,3.1,Gold,Website,Healthy
CUST02848,31,Other,Tier 2,2022-07-19,Budget,8.75,Gold,App,Addicted
CUST02849,18,Other,Tier 2,2021-10-09,Budget,9.58,Bronze,Website,Addicted
CUST02850,29,Female,Tier 2,2021-05-09,Regular,2.81,Bronze,Website,Healthy
CUST02851,48,Male,Tier 3,2022-10-03,Regular,4.0,Silver,Website,Healthy
CUST02852,18,Female,Tier 1,2021-11-07,Premium,2.73,Gold,App,Healthy
CUST02853,41,Male,Tier 1,2022-09-22,Premium,3.36,Gold,App,Healthy
CUST02854,54,Male,Tier 3,2022-07-01,Regular,6.83,Silver,Website,At-Risk
CUST02855,38,Female,Tier 3,2021-04-06,Budget,9.42,Bronze,In-Store,Addicted
CUST02856,18,Male,Tier 2,2022-05-30,Regular,3.34,Silver,In-Store,Healthy
CUST02857,18,Male,Tier 1,2022-10-19,Regular,5.43,Bronze,Website,At-Risk
CUST02858,39,Female,Tier 3,2021-06-22,Regular,6.05,Silver,Website,At-Risk
CUST02859,43,Female,Tier 1,2022-08-30,Premium,2.9,Gold,App,Healthy
CUST02860,37,Female,Tier 3,2022-08-18,Regular,2.99,Bronze,Website,Healthy
CUST02861,49,Female,Tier 1,2021-06-07,Premium,1.44,Gold,Website,Healthy
CUST02862,27,Female,Tier 2,2021-06-25,Budget,7.15,Silver,Website,At-Risk
CUST02863,29,Male,Tier 3,2022-11-06,Budget,10.0,Bronze,Website,Addicted
CUST02864,60,Male,Tier 2,2022-10-02,Regular,4.55,Silver,Website,Healthy
CUST02865,18,Male,Tier 3,2023-01-08,Budget,8.28,Silver,In-Store,Addicted
CUST02866,29,Male,Tier 3,2022-09-12,Regular,6.41,Bronze,In-Store,At-Risk
CUST02867,18,Male,Tier 2,2021-12-12,Budget,9.17,Bronze,App,Addicted
CUST02868,23,Male,Tier 1,2023-05-13,Premium,2.43,Silver,Website,Healthy
CUST02869,18,Female,Tier 2,2022-08-01,Regular,3.65,Silver,Website,Healthy
CUST02870,37,Female,Tier 1,2021-02-12,Budget,7.51,Silver,Website,Addicted
CUST02871,48,Female,Tier 2,2023-04-26,Regular,1.3,Silver,App,Healthy
CUST02872,33,Female,Tier 2,2023-06-04,Budget,7.55,Bronze,Website,Addicted
CUST02873,46,Female,Tier 2,2021-01-30,Regular,4.62,Silver,In-Store,Healthy
CUST02874,41,Female,Tier 1,2021-03-25,Regular,4.08,Bronze,App,Healthy
CUST02875,41,Female,Tier 1,2021-02-16,Budget,8.89,Bronze,App,Addicted
CUST02876,43,Female,Tier 1,2022-10-19,Regular,5.28,Silver,In-Store,At-Risk
CUST02877,43,Female,Tier 2,2023-03-01,Budget,7.94,Bronze,Website,Addicted
CUST02878,39,Female,Tier 2,2022-08-14,Budget,7.3,Silver,In-Store,At-Risk
CUST02879,57,Female,Tier 2,2021-09-29,Regular,6.96,Silver,App,At-Risk
CUST02880,31,Female,Tier 1,2022-10-29,Budget,8.6,Bronze,App,Addicted
CUST02881,39,Female,Tier 3,2021-08-04,Budget,8.88,Silver,In-Store,Addicted
CUST02882,30,Male,Tier 2,2023-02-25,Regular,4.72,Silver,In-Store,Healthy
CUST02883,53,Female,Tier 1,2022-08-09,Budget,7.01,Bronze,Website,At-Risk
CUST02884,41,Male,Tier 3,2022-03-03,Budget,10.0,Bronze,Website,Addicted
CUST02885,18,Male,Tier 1,2022-09-25,Budget,8.1,Silver,Website,Addicted
CUST02886,52,Male,Tier 3,2022-10-17,Budget,9.93,Bronze,App,Addicted
CUST02887,24,Male,Tier 3,2021-02-01,Budget,8.67,Silver,Website,Addicted
CUST02888,31,Male,Tier 2,2022-05-25,Regular,1.32,Bronze,App,Healthy
CUST02889,36,Female,Tier 1,2023-06-30,Premium,1.38,Gold,App,Healthy
CUST02890,25,Female,Tier 2,2022-10-05,Regular,5.76,Gold,App,At-Risk
CUST02891,35,Female,Tier 1,2022-07-13,Premium,1.86,Gold,Website,Healthy
CUST02892,27,Female,Tier 3,2021-10-24,Budget,10.0,Bronze,Website,Addicted
CUST02893,21,Female,Tier 2,2022-10-20,Budget,10.0,Bronze,Website,Addicted
CUST02894,29,Male,Tier 2,2021-11-06,Regular,5.69,Silver,Website,At-Risk
CUST02895,38,Male,Tier 2,2022-05-10,Regular,3.78,Bronze,App,Healthy
CUST02896,32,Female,Tier 2,2021-09-08,Budget,7.49,Silver,Website,At-Risk
CUST02897,40,Male,Tier 2,2023-04-05,Regular,2.5,Silver,Website,Healthy
CUST02898,38,Female,Tier 1,2023-04-07,Premium,3.84,Silver,Website,Healthy
CUST02899,41,Female,Tier 2,2022-12-03,Regular,4.96,Bronze,App,Healthy
CUST02900,42,Male,Tier 1,2022-02-20,Budget,7.24,Bronze,App,At-Risk
CUST02901,25,Male,Tier 2,2021-11-01,Regular,4.97,Bronze,App,Healthy
CUST02902,18,Male,Tier 1,2022-04-10,Regular,4.57,Gold,Website,Healthy
CUST02903,52,Female,Tier 1,2021-03-16,Premium,3.16,Silver,Website,Healthy
CUST02904,21,Female,Tier 3,2022-12-07,Budget,9.54,Bronze,Website,Addicted
CUST02905,33,Female,Tier 2,2021-03-03,Budget,7.49,Bronze,App,At-Risk
CUST02906,31,Female,Tier 1,2021-06-11,Premium,1.49,Silver,App,Healthy
CUST02907,28,Female,Tier 1,2022-03-27,Budget,8.32,Bronze,Website,Addicted
CUST02908,36,Female,Tier 3,2022-03-02,Regular,4.05,Silver,Website,Healthy
CUST02909,26,Male,Tier 1,2022-05-11,Budget,7.31,Bronze,App,At-Risk
CUST02910,43,Male,Tier 2,2022-04-21,Regular,3.7,Gold,App,Healthy
CUST02911,18,Female,Tier 1,2021-07-28,Premium,2.87,Gold,App,Healthy
CUST02912,48,Male,Tier 2,2021-12-15,Regular,2.08,Silver,App,Healthy
CUST02913,29,Male,Tier 3,2022-09-14,Regular,4.39,Gold,Website,Healthy
CUST02914,59,Male,Tier 2,2021-05-28,Regular,4.68,Silver,In-Store,Healthy
CUST02915,52,Female,Tier 2,2021-11-17,Regular,5.63,Gold,App,At-Risk
CUST02916,37,Female,Tier 2,2023-06-02,Regular,6.66,Bronze,Website,At-Risk
CUST02917,30,Male,Tier 1,2023-01-06,Budget,7.48,Bronze,App,At-Risk
CUST02918,23,Male,Tier 2,2021-11-23,Budget,9.71,Bronze,In-Store,Addicted
CUST02919,32,Male,Tier 3,2023-01-22,Regular,6.56,Silver,Website,At-Risk
CUST02920,36,Male,Tier 2,2023-06-01,Regular,1.53,Bronze,Website,Healthy
CUST02921,21,Female,Tier 1,2021-12-20,Budget,9.83,Bronze,Website,Addicted
CUST02922,40,Male,Tier 2,2022-02-13,Regular,5.31,Silver,In-Store,At-Risk
CUST02923,18,Other,Tier 3,2021-05-14,Budget,10.0,Silver,Website,Addicted
CUST02924,33,Female,Tier 1,2023-02-18,Premium,3.13,Silver,App,Healthy
CUST02925,24,Female,Tier 2,2022-01-15,Regular,3.55,Gold,Website,Healthy
CUST02926,22,Male,Tier 2,2022-06-12,Regular,5.27,Silver,In-Store,At-Risk
CUST02927,26,Male,Tier 2,2022-07-30,Regular,6.9,Silver,Website,At-Risk
CUST02928,42,Female,Tier 3,2021-04-19,Budget,7.05,Bronze,Website,At-Risk
CUST02929,41,Female,Tier 3,2021-11-23,Budget,10.0,Silver,App,Addicted
CUST02930,31,Male,Tier 2,2021-09-05,Regular,2.4,Gold,Website,Healthy
CUST02931,25,Male,Tier 2,2022-04-23,Regular,3.52,Bronze,App,Healthy
CUST02932,31,Female,Tier 3,2021-05-06,Budget,8.33,Bronze,In-Store,Addicted
CUST02933,38,Male,Tier 2,2021-10-01,Regular,6.84,Gold,In-Store,At-Risk
CUST02934,49,Female,Tier 2,2022-04-06,Regular,4.41,Bronze,App,Healthy
CUST02935,45,Male,Tier 1,2021-09-11,Budget,9.61,Silver,App,Addicted
CUST02936,45,Female,Tier 2,2021-05-25,Regular,4.38,Silver,App,Healthy
CUST02937,38,Male,Tier 3,2021-04-10,Budget,7.8,Silver,In-Store,Addicted
CUST02938,51,Female,Tier 3,2021-02-21,Regular,5.61,Silver,In-Store,At-Risk
CUST02939,41,Male,Tier 2,2021-10-25,Budget,9.67,Bronze,Website,Addicted
CUST02940,29,Female,Tier 2,2022-01-29,Regular,3.98,Silver,App,Healthy
CUST02941,23,Female,Tier 3,2023-06-04,Budget,10.0,Gold,Website,Addicted
CUST02942,31,Male,Tier 1,2022-09-23,Regular,4.33,Silver,Website,Healthy
CUST02943,21,Male,Tier 3,2022-03-05,Regular,5.68,Bronze,App,At-Risk
CUST02944,32,Male,Tier 2,2021-09-12,Regular,2.73,Silver,Website,Healthy
CUST02945,29,Female,Tier 3,2023-06-06,Regular,5.17,Silver,Website,At-Risk
CUST02946,37,Female,Tier 2,2021-06-13,Regular,2.15,Bronze,App,Healthy
CUST02947,49,Male,Tier 2,2023-04-14,Regular,1.98,Silver,Website,Healthy
CUST02948,29,Female,Tier 3,2021-12-02,Budget,7.43,Bronze,Website,At-Risk
CUST02949,18,Other,Tier 2,2022-08-15,Budget,7.18,Bronze,In-Store,At-Risk
CUST02950,40,Male,Tier 2,2023-01-09,Regular,5.84,Silver,App,At-Risk
CUST02951,31,Female,Tier 3,2021-11-17,Regular,3.83,Silver,Website,Healthy
CUST02952,53,Male,Tier 3,2021-07-14,Budget,10.0,Silver,App,Addicted
CUST02953,22,Female,Tier 2,2023-02-21,Regular,5.65,Silver,Website,At-Risk
CUST02954,52,Female,Tier 2,2021-06-13,Regular,1.79,Silver,Website,Healthy
CUST02955,29,Male,Tier 2,2022-05-26,Regular,5.56,Silver,App,At-Risk
CUST02956,48,Male,Tier 2,2022-06-12,Regular,5.15,Bronze,In-Store,At-Risk
CUST02957,27,Male,Tier 2,2022-04-24,Budget,8.05,Gold,Website,Addicted
CUST02958,27,Male,Tier 2,2022-05-26,Budget,8.41,Bronze,In-Store,Addicted
CUST02959,47,Female,Tier 3,2023-06-20,Budget,10.0,Bronze,App,Addicted
CUST02960,23,Female,Tier 2,2021-11-12,Regular,6.17,Silver,App,At-Risk
CUST02961,18,Female,Tier 2,2022-05-25,Budget,10.0,Silver,Website,Addicted
CUST02962,60,Male,Tier 3,2021-01-24,Budget,9.52,Bronze,App,Addicted
CUST02963,44,Male,Tier 2,2021-04-03,Regular,5.56,Gold,App,At-Risk
CUST02964,44,Female,Tier 2,2022-02-07,Regular,2.44,Bronze,Website,Healthy
CUST02965,30,Female,Tier 2,2022-06-02,Budget,7.3,Silver,Website,At-Risk
CUST02966,25,Female,Tier 1,2022-04-14,Budget,8.47,Bronze,App,Addicted
CUST02967,29,Female,Tier 2,2021-09-04,Budget,9.14,Bronze,App,Addicted
CUST02968,27,Male,Tier 1,2021-08-09,Budget,8.29,Silver,Website,Addicted
CUST02969,38,Male,Tier 2,2022-08-21,Regular,6.69,Bronze,In-Store,At-Risk
CUST02970,25,Female,Tier 2,2021-12-28,Budget,10.0,Silver,App,Addicted
CUST02971,41,Male,Tier 2,2021-02-19,Budget,9.22,Bronze,Website,Addicted
CUST02972,51,Female,Tier 2,2021-02-21,Regular,4.95,Silver,Website,Healthy
CUST02973,32,Male,Tier 3,2021-10-16,Budget,9.04,Bronze,Website,Addicted
CUST02974,31,Female,Tier 2,2022-05-22,Regular,3.65,Silver,Website,Healthy
CUST02975,39,Male,Tier 3,2022-09-04,Budget,9.73,Bronze,Website,Addicted
CUST02976,39,Male,Tier 2,2023-06-23,Regular,3.22,Silver,Website,Healthy
CUST02977,20,Female,Tier 3,2023-05-14,Budget,10.0,Bronze,Website,Addicted
CUST02978,24,Male,Tier 3,2022-11-01,Budget,8.89,Bronze,In-Store,Addicted
CUST02979,43,Other,Tier 1,2022-11-20,Regular,5.86,Silver,In-Store,At-Risk
CUST02980,18,Male,Tier 3,2022-04-27,Regular,6.64,Bronze,In-Store,At-Risk
CUST02981,35,Female,Tier 3,2021-10-20,Budget,10.0,Bronze,App,Addicted
CUST02982,18,Male,Tier 2,2022-07-04,Budget,7.56,Silver,App,Addicted
CUST02983,26,Female,Tier 2,2021-01-09,Regular,5.21,Silver,Website,At-Risk
CUST02984,40,Female,Tier 2,2023-05-18,Regular,5.18,Silver,App,At-Risk
CUST02985,45,Female,Tier 2,2021-04-21,Budget,8.62,Silver,App,Addicted
CUST02986,24,Other,Tier 2,2022-03-18,Regular,5.09,Bronze,Website,At-Risk
CUST02987,41,Female,Tier 3,2021-05-18,Budget,9.8,Silver,Website,Addicted
CUST02988,45,Female,Tier 1,2023-06-23,Premium,3.26,Bronze,Website,Healthy
CUST02989,35,Female,Tier 3,2021-09-28,Budget,10.0,Bronze,Website,Addicted
CUST02990,18,Female,Tier 3,2023-01-15,Budget,7.59,Silver,App,Addicted
CUST02991,18,Female,Tier 2,2022-01-10,Budget,10.0,Gold,App,Addicted
CUST02992,35,Male,Tier 2,2023-02-22,Regular,2.52,Bronze,Website,Healthy
CUST02993,26,Male,Tier 3,2022-02-17,Regular,5.46,Silver,Website,At-Risk
CUST02994,30,Male,Tier 2,2022-01-10,Regular,1.16,Silver,App,Healthy
CUST02995,37,Female,Tier 2,2021-02-16,Regular,4.04,Bronze,Website,Healthy
CUST02996,38,Male,Tier 3,2022-02-15,Budget,9.24,Bronze,Website,Addicted
CUST02997,42,Male,Tier 3,2021-02-22,Budget,9.9,Bronze,App,Addicted
CUST02998,27,Male,Tier 2,2022-08-07,Budget,9.98,Bronze,In-Store,Addicted
CUST02999,34,Other,Tier 2,2022-07-30,Budget,8.0,Bronze,App,Addicted
CUST03000,37,Female,Tier 2,2021-07-19,Budget,7.23,Bronze,In-Store,At-Risk
CUST03001,50,Female,Tier 2,2022-01-07,Regular,4.8,Silver,In-Store,Healthy
CUST03002,35,Female,Tier 1,2022-07-21,Premium,1.51,Silver,In-Store,Healthy
CUST03003,32,Male,Tier 2,2021-10-23,Regular,1.77,Silver,App,Healthy
CUST03004,33,Male,Tier 1,2021-03-17,Budget,9.59,Silver,In-Store,Addicted
CUST03005,47,Female,Tier 2,2022-01-31,Budget,8.46,Bronze,In-Store,Addicted
CUST03006,53,Female,Tier 2,2022-06-01,Regular,3.5,Bronze,In-Store,Healthy
CUST03007,33,Female,Tier 3,2022-04-07,Regular,4.75,Bronze,In-Store,Healthy
CUST03008,29,Female,Tier 2,2023-02-22,Budget,7.82,Bronze,Website,Addicted
CUST03009,33,Other,Tier 2,2022-07-18,Budget,8.04,Silver,App,Addicted
CUST03010,21,Male,Tier 2,2021-10-14,Regular,4.47,Silver,App,Healthy
CUST03011,25,Male,Tier 1,2023-04-26,Budget,9.14,Silver,App,Addicted
CUST03012,42,Female,Tier 2,2022-10-01,Budget,7.29,Silver,In-Store,At-Risk
CUST03013,28,Male,Tier 1,2022-11-28,Regular,5.68,Silver,Website,At-Risk
CUST03014,32,Female,Tier 2,2022-09-18,Regular,4.15,Bronze,App,Healthy
CUST03015,30,Female,Tier 2,2021-05-02,Regular,5.88,Silver,Website,At-Risk
CUST03016,18,Male,Tier 2,2021-05-12,Regular,3.02,Silver,Website,Healthy
CUST03017,34,Female,Tier 1,2021-04-10,Regular,4.95,Bronze,Website,Healthy
CUST03018,44,Other,Tier 1,2022-02-08,Regular,5.19,Silver,Website,At-Risk
CUST03019,33,Other,Tier 2,2022-01-18,Budget,8.32,Bronze,Website,Addicted
CUST03020,58,Male,Tier 1,2023-03-25,Budget,7.14,Gold,App,At-Risk
CUST03021,34,Female,Tier 1,2021-12-14,Regular,6.55,Silver,Website,At-Risk
CUST03022,55,Female,Tier 2,2022-07-26,Regular,2.97,Bronze,In-Store,Healthy
CUST03023,34,Female,Tier 2,2022-01-10,Regular,1.86,Silver,App,Healthy
CUST03024,28,Female,Tier 3,2023-02-13,Regular,4.01,Bronze,Website,Healthy
CUST03025,38,Female,Tier 1,2021-05-28,Budget,9.12,Bronze,App,Addicted
CUST03026,42,Female,Tier 3,2021-07-23,Budget,8.23,Silver,App,Addicted
CUST03027,20,Female,Tier 1,2022-09-09,Premium,3.91,Silver,Website,Healthy
CUST03028,31,Male,Tier 1,2022-06-06,Budget,7.17,Bronze,In-Store,At-Risk
CUST03029,51,Female,Tier 1,2022-02-16,Premium,1.01,Bronze,App,Healthy
CUST03030,45,Female,Tier 2,2022-05-28,Regular,6.95,Silver,App,At-Risk
CUST03031,24,Female,Tier 2,2021-02-11,Regular,2.14,Bronze,Website,Healthy
CUST03032,33,Male,Tier 1,2021-02-16,Premium,3.05,Gold,Website,Healthy
CUST03033,19,Male,Tier 1,2021-02-09,Premium,2.72,Silver,Website,Healthy
CUST03034,29,Female,Tier 2,2021-05-21,Regular,3.22,Gold,Website,Healthy
CUST03035,26,Male,Tier 1,2023-01-01,Regular,4.59,Gold,App,Healthy
CUST03036,32,Female,Tier 1,2021-12-08,Premium,1.94,Bronze,In-Store,Healthy
CUST03037,50,Male,Tier 1,2023-04-04,Regular,6.57,Gold,In-Store,At-Risk
CUST03038,21,Male,Tier 2,2022-05-01,Budget,10.0,Silver,App,Addicted
CUST03039,41,Male,Tier 3,2022-06-16,Regular,2.73,Bronze,App,Healthy
CUST03040,55,Male,Tier 2,2022-04-13,Regular,5.55,Gold,App,At-Risk
CUST03041,18,Female,Tier 1,2021-06-02,Premium,2.04,Bronze,Website,Healthy
CUST03042,24,Male,Tier 3,2022-09-13,Budget,9.56,Silver,In-Store,Addicted
CUST03043,47,Male,Tier 3,2022-06-12,Regular,6.53,Gold,App,At-Risk
CUST03044,39,Male,Tier 1,2021-05-24,Regular,4.69,Gold,App,Healthy
CUST03045,29,Male,Tier 2,2021-12-02,Budget,7.8,Bronze,App,Addicted
CUST03046,18,Male,Tier 3,2022-09-20,Budget,8.06,Bronze,Website,Addicted
CUST03047,37,Female,Tier 1,2021-11-23,Budget,9.06,Bronze,App,Addicted
CUST03048,42,Female,Tier 3,2021-06-16,Regular,3.74,Silver,App,Healthy
CUST03049,47,Male,Tier 1,2022-02-07,Regular,6.9,Bronze,Website,At-Risk
CUST03050,54,Male,Tier 2,2022-09-24,Regular,5.14,Silver,App,At-Risk
CUST03051,35,Male,Tier 2,2023-01-28,Regular,4.45,Silver,App,Healthy
CUST03052,36,Female,Tier 2,2023-05-13,Regular,3.48,Gold,Website,Healthy
CUST03053,39,Male,Tier 3,2021-11-03,Regular,6.51,Bronze,App,At-Risk
CUST03054,49,Male,Tier 2,2022-08-31,Regular,4.4,Silver,Website,Healthy
CUST03055,42,Female,Tier 1,2021-12-11,Premium,2.7,Gold,App,Healthy
CUST03056,57,Male,Tier 3,2022-06-04,Budget,7.21,Bronze,App,At-Risk
